score,score_dealer,hard,decision,earn,earn_if_stand,earn_if_double,earn_if_hit,should_split
12,2,FALSE,hit,0.082978848706178,-0.320848938826467,-0.102372034956305,0.082978848706178,TRUE
11,11,FALSE,hit,-0.0113911440308672,-0.71849593495935,-0.342987804878049,-0.0113911440308672,
11,10,FALSE,hit,0.198894774931611,-0.584015178465552,0.0569192458199929,0.198894774931611,
11,9,FALSE,hit,0.327120713796443,-0.550710900473934,0.241232227488152,0.327120713796443,
11,8,FALSE,hit,0.399714944999311,-0.491712707182321,0.398710865561694,0.399714944999311,
11,7,FALSE,double,0.478134110787172,-0.485908649173955,0.478134110787172,0.459006631227742,
11,6,FALSE,double,0.710739856801909,-0.0778042959427208,0.710739856801909,0.499033502091386,
11,5,FALSE,double,0.62116991643454,-0.155060352831941,0.62116991643454,0.457365965703759,
11,4,FALSE,double,0.578793774319066,-0.196498054474708,0.578793774319066,0.421616482812288,
11,3,FALSE,double,0.532026768642448,-0.227533460803059,0.532026768642448,0.394462354243816,
11,2,FALSE,double,0.465876777251185,-0.307109004739337,0.465876777251185,0.368919948583951,
9,11,TRUE,hit,-0.377905993281482,-0.713476783691959,-0.913835409588524,-0.377905993281482,
9,10,TRUE,hit,-0.213678534849415,-0.575179562423827,-0.580729135852138,-0.213678534849415,
9,9,TRUE,hit,-0.045447598817277,-0.536747905559787,-0.289223153084539,-0.045447598817277,
9,8,TRUE,hit,0.113561620142807,-0.510107126222636,-0.0109920819748486,0.113561620142807,
9,7,TRUE,hit,0.186386710790162,-0.47496409765438,0.100909526089038,0.186386710790162,
9,6,TRUE,double,0.318993854509075,-0.112286217902911,0.318993854509075,0.222056702934611,
9,5,TRUE,double,0.251206344656251,-0.160288567196981,0.251206344656251,0.190413867462062,
9,4,TRUE,double,0.203338102050548,-0.195517405817835,0.203338102050548,0.155362544758798,
9,3,TRUE,hit,0.119758854516464,-0.242303684758928,0.11802595434309,0.119758854516464,
9,2,TRUE,hit,0.0836507026213194,-0.302467049678946,0.0385265292328489,0.0836507026213194,
8,11,TRUE,hit,-0.472741643074941,-0.717540118954102,-1.19178543373359,-0.472741643074941,FALSE
8,10,TRUE,hit,-0.298063080004593,-0.579175582835905,-0.844971280549611,-0.298063080004593,FALSE
8,9,TRUE,hit,-0.198109994448638,-0.541909457642313,-0.715374271627073,-0.198109994448638,FALSE
8,8,TRUE,hit,-0.0386155204303618,-0.511111111111111,-0.44398507034166,-0.0386155204303618,FALSE
8,7,TRUE,hit,0.111463741953647,-0.478334176361491,-0.180857640645198,0.111463741953647,FALSE
8,6,TRUE,hit,0.159824390073261,-0.108726508828706,0.094475671379095,0.159824390073261,TRUE
8,5,TRUE,hit,0.122158988132592,-0.156899382820905,0.0206103844629409,0.122158988132592,FALSE
